t, torque1, torque2, torque3, torque4, torque5, torque6, torque7, q1, q2, q3, q4, q5, q6, q7
0.168, 0.760581448025, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00153398078789, -0.00153398078789, 0.00306796157577, -0.00153398078789, 0.0, -0.00306796157577, 0.00153398078789
0.172, 0.778515704077, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00306796157577, 0.0, 0.0, -0.00153398078789, 0.00153398078789, 0.00153398078789, -0.00153398078789
0.176, 0.796405702561, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, -0.00153398078789, 0.00153398078789, -0.00153398078789, 0.00306796157577, -0.00306796157577, 0.0, 0.00153398078789
0.18, 0.814250426454, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.00306796157577, -0.00306796157577, 0.00153398078789, -0.00153398078789, 0.0, -0.00153398078789
0.184, 0.832048861307, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00306796157577, -0.00153398078789, 0.00153398078789, 0.00306796157577, -0.00306796157577, 0.00306796157577, -0.00153398078789
0.188, 0.849799995305, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00306796157577, 0.00306796157577, 0.00306796157577, -0.00153398078789, -0.00306796157577, -0.00306796157577, 0.00306796157577
0.192, 0.867502819319, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00153398078789, -0.00153398078789, -0.00306796157577, 0.00306796157577, 0.00153398078789, 0.0, 0.00153398078789
0.196, 0.885156326966, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, -0.00153398078789, -0.00306796157577, 0.0, -0.00153398078789, -0.00153398078789, -0.00153398078789, 0.0
0.2, 0.90275951467, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00306796157577, 0.0, -0.00306796157577, -0.00306796157577, 0.0, 0.00306796157577, -0.00153398078789
0.204, 0.920311381712, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00306796157577, 0.0, 0.00153398078789, 0.00153398078789, 0.00306796157577, -0.00306796157577, -0.00306796157577
0.208, 0.937810930292, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, -0.00153398078789, -0.00153398078789, -0.00306796157577, 0.00306796157577, -0.00306796157577, 0.00306796157577, -0.00153398078789
0.212, 0.955257165585, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00306796157577, -0.00153398078789, -0.00153398078789, -0.00153398078789, 0.0, 0.00153398078789, 0.0
0.216, 0.972649095796, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, -0.00306796157577, -0.00306796157577, -0.00306796157577, 0.0, 0.00306796157577, -0.00153398078789, 0.00153398078789
0.22, 0.989985732218, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.00153398078789, -0.00153398078789, -0.00306796157577, 0.0, 0.00153398078789, 0.00306796157577
0.224, 1.00726608928, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, -0.00153398078789, -0.00306796157577, 0.00153398078789, 0.00306796157577, -0.00153398078789, 0.00306796157577, -0.00153398078789
0.228, 1.02448918463, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, -0.00153398078789, 0.00153398078789, 0.0, 0.00306796157577, 0.00306796157577, -0.00306796157577, -0.00306796157577
0.232, 1.04165403915, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, -0.00153398078789, 0.0, 0.0, 0.00153398078789, -0.00153398078789, -0.00153398078789, -0.00153398078789
0.236, 1.05875967704, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00306796157577, 0.00153398078789, -0.00153398078789, 0.00306796157577, 0.00306796157577, 0.00306796157577, -0.00153398078789
0.24, 1.07580512587, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, -0.00153398078789, 0.0, -0.00153398078789, -0.00153398078789, 0.0, -0.00306796157577, 0.00306796157577
0.244, 1.09278941663, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, -0.00153398078789, -0.00153398078789, -0.00153398078789, 0.00306796157577, 0.00306796157577, 0.00153398078789, 0.00306796157577
0.248, 1.10971158378, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00306796157577, 0.00306796157577, -0.00153398078789, 0.0, -0.00153398078789, -0.00306796157577, -0.00306796157577
0.252, 1.12657066533, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, -0.00153398078789, 0.00153398078789, -0.00153398078789, 0.00306796157577, 0.00306796157577, 0.00306796157577, 0.00153398078789
0.256, 1.14336570285, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00306796157577, 0.0, 0.00153398078789, 0.0, 0.00306796157577, 0.00153398078789, 0.00153398078789
0.26, 1.16009574157, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, -0.00153398078789, 0.0, 0.00306796157577, -0.00153398078789, 0.0, 0.0, 0.00153398078789
0.264, 1.17675983041, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, -0.00306796157577, -0.00306796157577, 0.00153398078789, -0.00153398078789, 0.00306796157577, -0.00306796157577, 0.00306796157577
0.268, 1.19335702205, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00153398078789, 0.00306796157577, -0.00153398078789, -0.00306796157577, -0.00153398078789, 0.00306796157577, -0.00153398078789
0.272, 1.20988637294, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00153398078789, 0.00153398078789, 0.00306796157577, -0.00153398078789, -0.00153398078789, -0.00153398078789
0.276, 1.22634694343, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.00306796157577, -0.00153398078789, -0.00153398078789, -0.00153398078789, -0.00153398078789, -0.00306796157577
0.28, 1.24273779774, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, -0.00306796157577, 0.00153398078789, 0.00153398078789, -0.00306796157577, 0.00153398078789, -0.00306796157577, 0.00306796157577
0.284, 1.25905800409, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, -0.00306796157577, 0.00153398078789, -0.00153398078789, -0.00153398078789, 0.00306796157577, 0.00153398078789, -0.00306796157577
0.288, 1.27530663469, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00306796157577, 0.0, -0.00153398078789, -0.00306796157577, 0.00153398078789, -0.00153398078789, -0.00153398078789
0.292, 1.29148276582, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, -0.00153398078789, 0.00153398078789, 0.00153398078789, 0.0, 0.00306796157577, -0.00306796157577, 0.00153398078789
0.296, 1.3075854779, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, -0.00306796157577, 0.00306796157577, 0.00153398078789, 0.00153398078789, -0.00306796157577, 0.00306796157577, -0.00153398078789
0.3, 1.3236138555, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00153398078789, 0.0, -0.00306796157577, -0.00153398078789, -0.00306796157577, 0.00306796157577
0.304, 1.33956698745, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.00153398078789, -0.00306796157577, -0.00306796157577, 0.0, -0.00306796157577, 0.00153398078789
0.308, 1.35544396681, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.00306796157577, 0.0, 0.00153398078789, 0.00153398078789, 0.00306796157577, -0.00306796157577
0.312, 1.37124389102, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, -0.00153398078789, 0.00153398078789, 0.00306796157577, 0.0, 0.00306796157577, -0.00306796157577, 0.00306796157577
0.316, 1.38696586185, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, -0.00153398078789, 0.00153398078789, -0.00153398078789, 0.00153398078789, 0.00153398078789, 0.0, 0.00153398078789
0.32, 1.40260898555, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00460194236366, -0.00153398078789, -0.00306796157577, -0.00460194236366, 0.0, 0.00153398078789, -0.00153398078789
0.324, 1.41817237282, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00460194236366, -0.00306796157577, -0.00306796157577, 0.0, 0.00153398078789, -0.00153398078789, 0.00306796157577
0.328, 1.4336551389, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.00306796157577, 0.00153398078789, -0.00153398078789, -0.00153398078789, -0.00153398078789, 0.00306796157577
0.332, 1.44905640361, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00306796157577, 0.00306796157577, 0.0, 0.0, 0.00306796157577, 0.00306796157577, 0.0
0.336, 1.46437529143, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00306796157577, 0.00153398078789, 0.00306796157577, 0.0, -0.00153398078789, -0.00306796157577, 0.00153398078789
0.34, 1.47961093148, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00460194236366, 0.0, -0.00306796157577, -0.00460194236366, -0.00306796157577, -0.00153398078789, 0.0
0.344, 1.49476245764, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00306796157577, -0.00153398078789, 0.00153398078789, -0.00306796157577, 0.00153398078789, 0.00153398078789, -0.00306796157577
0.348, 1.50982900858, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00153398078789, 0.00306796157577, 0.00306796157577, -0.00153398078789, -0.00153398078789, 0.0, -0.00153398078789
0.352, 1.52480972777, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00766990393943, 0.00306796157577, 0.0, -0.00153398078789, 0.00306796157577, -0.00153398078789, -0.00306796157577
0.356, 1.53970376358, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00306796157577, -0.00306796157577, 0.00153398078789, -0.00613592315154, 0.0, 0.00153398078789, -0.00306796157577
0.36, 1.55451026931, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00306796157577, 0.00306796157577, -0.00306796157577, -0.00153398078789, 0.00153398078789, 0.0, 0.0
0.364, 1.56922840323, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00766990393943, 0.00153398078789, 0.0, -0.00766990393943, 0.0, 0.00153398078789, 0.0
0.368, 1.58385732862, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00920388472731, 0.00153398078789, 0.0, -0.00920388472731, -0.00153398078789, 0.0, -0.00153398078789
0.372, 1.59839621387, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00613592315154, 0.00306796157577, 0.00153398078789, -0.00460194236366, 0.00306796157577, 0.00306796157577, -0.00153398078789
0.376, 1.61284423244, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00920388472731, -0.00306796157577, 0.0, -0.00306796157577, 0.00306796157577, -0.00306796157577, 0.00306796157577
0.38, 1.62720056299, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0107378655152, 0.00306796157577, 0.0, -0.00460194236366, 0.0, 0.00153398078789, 0.00306796157577
0.384, 1.64146438938, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0107378655152, -0.00153398078789, -0.00153398078789, -0.00460194236366, -0.00306796157577, 0.00306796157577, -0.00306796157577
0.388, 1.65563490074, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00920388472731, -0.00306796157577, -0.00153398078789, -0.00920388472731, -0.00153398078789, 0.00306796157577, -0.00306796157577
0.392, 1.66971129148, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0107378655152, -0.00153398078789, -0.00153398078789, -0.00920388472731, 0.00153398078789, 0.00153398078789, -0.00306796157577
0.396, 1.68369276139, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0122718463031, -0.00306796157577, 0.00306796157577, -0.0107378655152, -0.00153398078789, 0.0, -0.00306796157577
0.4, 1.69757851563, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0122718463031, -0.00460194236366, 0.0, -0.00613592315154, 0.00306796157577, -0.00306796157577, -0.00153398078789
0.404, 1.71136776482, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.013805827091, -0.00306796157577, -0.00306796157577, -0.0107378655152, -0.00153398078789, 0.00306796157577, -0.00153398078789
0.408, 1.72505972506, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.013805827091, -0.00306796157577, 0.00306796157577, -0.0107378655152, -0.00153398078789, 0.0, 0.00153398078789
0.412, 1.73865361799, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0153398078789, -0.00460194236366, -0.00306796157577, -0.00920388472731, 0.0, 0.00306796157577, 0.00306796157577
0.416, 1.75214867079, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.013805827091, -0.00460194236366, -0.00306796157577, -0.0153398078789, 0.0, -0.00153398078789, -0.00306796157577
0.42, 1.76554411631, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0168737886667, -0.00460194236366, 0.00306796157577, -0.00920388472731, 0.00153398078789, 0.00153398078789, 0.0
0.424, 1.77883919302, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0107378655152, 0.0, 0.00153398078789, -0.0153398078789, 0.0, 0.00153398078789, 0.00153398078789
0.428, 1.79203314513, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0122718463031, -0.00460194236366, 0.00153398078789, -0.0153398078789, 0.0, -0.00153398078789, 0.0
0.432, 1.80512522256, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0122718463031, -0.00306796157577, -0.00153398078789, -0.0168737886667, -0.00306796157577, -0.00460194236366, 0.00306796157577
0.436, 1.81811468106, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0184077694546, -0.00153398078789, -0.00153398078789, -0.013805827091, -0.00153398078789, -0.00460194236366, 0.00153398078789
0.44, 1.83100078219, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0199417502425, -0.00306796157577, -0.00306796157577, -0.013805827091, 0.0, -0.00306796157577, 0.00306796157577
0.444, 1.8437827934, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0184077694546, -0.00153398078789, 0.00153398078789, -0.013805827091, 0.00153398078789, 0.0, -0.00153398078789
0.448, 1.85645998803, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0199417502425, -0.00153398078789, 0.00153398078789, -0.0168737886667, 0.00153398078789, -0.00153398078789, -0.00153398078789
0.452, 1.86903164542, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0214757310304, -0.00306796157577, 0.00306796157577, -0.0153398078789, 0.00153398078789, -0.00460194236366, 0.0
0.456, 1.88149705088, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0184077694546, 0.00153398078789, 0.0, -0.0168737886667, 0.0, -0.00306796157577, 0.00153398078789
0.46, 1.89385549577, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0199417502425, -0.00306796157577, -0.00153398078789, -0.0230097118183, 0.00153398078789, -0.00153398078789, 0.00153398078789
0.464, 1.90610627753, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0214757310304, 0.00153398078789, 0.00153398078789, -0.0199417502425, -0.00306796157577, 0.00153398078789, -0.00153398078789
0.468, 1.91824869971, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0199417502425, 0.0, -0.00153398078789, -0.0214757310304, 0.00306796157577, -0.00153398078789, 0.00306796157577
0.472, 1.93028207204, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0245436926062, -0.00153398078789, -0.00306796157577, -0.0214757310304, -0.00306796157577, 0.0, -0.00306796157577
0.476, 1.94220571044, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0260776733941, -0.00306796157577, 0.00306796157577, -0.0230097118183, -0.00153398078789, -0.00153398078789, -0.00306796157577
0.48, 1.95401893706, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0276116541819, -0.00306796157577, 0.00153398078789, -0.0214757310304, 0.00153398078789, -0.00153398078789, -0.00153398078789
0.484, 1.96572108034, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0306796157577, -0.00460194236366, -0.00153398078789, -0.0260776733941, 0.0, 0.0, -0.00306796157577
0.488, 1.97731147503, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0322135965456, 0.00153398078789, -0.00153398078789, -0.0230097118183, 0.00153398078789, -0.00460194236366, -0.00153398078789
0.492, 1.98878946222, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0276116541819, -0.00460194236366, 0.00153398078789, -0.0260776733941, 0.0, -0.00460194236366, -0.00153398078789
0.496, 2.00015438941, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0276116541819, -0.00613592315154, 0.00153398078789, -0.0291456349698, 0.0, -0.00306796157577, 0.00153398078789
0.5, 2.01140561052, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0337475773335, -0.00460194236366, -0.00153398078789, -0.0322135965456, 0.0, -0.00460194236366, 0.00306796157577
0.504, 2.02254248594, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0352815581214, -0.00460194236366, -0.00306796157577, -0.0306796157577, 0.00153398078789, -0.00153398078789, 0.0
0.508, 2.03356438254, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0337475773335, -0.00153398078789, -0.00153398078789, -0.0322135965456, 0.00153398078789, 0.0, 0.0
0.512, 2.04447067374, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0383495196971, -0.00306796157577, 0.00153398078789, -0.0306796157577, 0.0, -0.00613592315154, 0.00153398078789
0.516, 2.05526073955, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0383495196971, -0.00306796157577, 0.00153398078789, -0.0306796157577, 0.0, -0.00613592315154, 0.00153398078789
0.52, 2.06593396655, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0337475773335, -0.00460194236366, -0.00306796157577, -0.0322135965456, -0.00153398078789, -0.00766990393943, -0.00153398078789
0.524, 2.07648974799, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0352815581214, -0.00153398078789, 0.00306796157577, -0.0368155389093, 0.0, -0.00766990393943, 0.0
0.528, 2.08692748379, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0414174812729, -0.00460194236366, 0.00306796157577, -0.0322135965456, 0.0, -0.00306796157577, -0.00153398078789
0.532, 2.09724658057, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0444854428487, -0.00613592315154, -0.00153398078789, -0.0383495196971, 0.00153398078789, -0.00306796157577, -0.00306796157577
0.536, 2.10744645171, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0460194236366, -0.00153398078789, 0.0, -0.039883500485, -0.00153398078789, -0.00460194236366, 0.0
0.54, 2.11752651736, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0414174812729, 0.0, -0.00153398078789, -0.0383495196971, 0.00153398078789, -0.00613592315154, 0.00306796157577
0.544, 2.12748620449, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0444854428487, -0.00153398078789, 0.00153398078789, -0.0383495196971, -0.00306796157577, -0.00766990393943, 0.00153398078789
0.548, 2.13732494689, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0429514620608, -0.00460194236366, -0.00306796157577, -0.0429514620608, -0.00153398078789, -0.00766990393943, -0.00153398078789
